age,employment_type,years_employed,annual_income,monthly_debt,loan_amount_requested,loan_purpose,credit_score,missed_payments,savings,dti_ratio,loan_to_income,defaulted
30,Salaried,12,2677201.78,63212.14,15350031.35,Home,624,2,305440.66,28.3335,5.73361,1
43,Salaried,6,1308364.52,10228.12,1733431.83,Personal,799,0,124407.05,9.381,1.324884,0
41,Salaried,2,1077050.15,9260.95,2264748.26,Education,766,3,358309.83,10.3181,2.102732,0
42,Salaried,14,421677.85,19933.26,1473703.5,Home,632,1,391812.26,56.7256,3.494856,1
26,Salaried,8,3318828.96,36439.23,4166115.44,Vehicle,600,0,231044.43,13.1755,1.255297,0
36,Self-Employed,7,1551698.77,44288.03,7740690.23,Home,729,0,348892.89,34.25,4.988526,0
40,Self-Employed,2,3493710.79,132552.71,19945037.61,Home,794,1,340742.51,45.5285,5.70884,1
25,Salaried,7,1948730.28,47662.99,11454083.73,Home,687,1,407611.72,29.3502,5.877716,0
46,Self-Employed,0,1126320.89,44177.58,5001697.92,Home,685,0,1436809.99,47.0675,4.44074,1
35,Salaried,14,2836415.2,23645.2,5765482.42,Business,755,0,137306.02,10.0036,2.032665,0
35,Freelancer,12,1305191.39,26853.03,1513720.65,Vehicle,699,3,122886.48,24.6888,1.159769,0
22,Self-Employed,2,2361584.63,82848.25,3151473.91,Vehicle,672,0,1803123.08,42.098,1.334474,0
29,Salaried,10,1616879.33,71958.76,1588913.57,Education,620,3,364144.39,53.4057,0.982704,0
30,Salaried,10,1585469.82,59986.9,1876571.0,Personal,842,1,248223.56,45.4025,1.183606,0
46,Salaried,8,2937507.73,133139.32,1471805.44,Personal,785,5,174861.75,54.3887,0.501039,1
29,Salaried,0,649460.67,16379.26,1609824.08,Home,827,2,550798.32,30.2637,2.478709,0
36,Salaried,13,1517209.97,55611.35,1707165.85,Education,617,2,345730.1,43.9844,1.125201,1
29,Salaried,3,2906894.26,72025.68,17210769.01,Home,550,1,72637.58,29.733,5.920673,1
22,Salaried,4,1621808.57,32110.06,1225642.56,Personal,628,0,266147.87,23.7587,0.755726,0
27,Salaried,9,2284393.85,30514.41,935854.16,Personal,628,0,111393.27,16.0293,0.409673,0
31,Business Owner,5,1022322.59,29354.74,628636.87,Vehicle,600,0,199534.85,34.4565,0.61491,0
27,Salaried,9,818044.67,2092.19,3421943.32,Home,775,0,206256.79,3.0691,4.183076,0
26,Salaried,4,1713486.17,64164.34,1947655.87,Personal,772,0,211550.69,44.936,1.136663,0
31,Business Owner,4,1335971.8,24702.77,7183580.66,Home,796,0,303266.22,22.1886,5.377045,0
21,Self-Employed,3,1580385.75,39306.64,6961903.81,Business,602,0,71331.15,29.8459,4.405193,1
45,Self-Employed,3,860109.83,18591.81,1238966.28,Vehicle,697,0,1386520.0,25.9387,1.440475,0
27,Self-Employed,8,946612.27,21252.94,3205180.27,Home,651,1,553822.43,26.9419,3.385948,0
29,Salaried,4,1519292.15,13484.56,5656081.88,Business,855,0,253391.14,10.6507,3.72284,0
25,Freelancer,0,587318.3,18283.68,738902.8,Personal,663,0,103430.3,37.3569,1.258096,1
23,Salaried,5,1865471.78,62781.95,2418032.04,Personal,683,1,207047.61,40.3857,1.296204,0
53,Salaried,2,1422660.32,48086.26,1496306.08,Education,727,2,345590.9,40.5603,1.051766,1
21,Salaried,3,1893840.11,48381.17,1423720.34,Personal,779,0,318399.93,30.6559,0.751764,0
37,Self-Employed,11,4842519.83,161468.45,4383501.96,Vehicle,772,0,270729.43,40.0127,0.905211,0
27,Salaried,4,1330594.18,40398.8,466485.95,Personal,767,3,139935.45,36.4338,0.350585,1
26,Salaried,4,1520627.51,26457.81,8419100.32,Home,676,0,91665.5,20.8791,5.536596,0
37,Salaried,15,1654503.51,73738.12,9224354.39,Home,724,3,161452.51,53.4818,5.575301,1
21,Salaried,3,3431815.55,79093.67,16725245.36,Business,636,1,131041.66,27.6566,4.873585,0
42,Salaried,7,1372188.57,33021.02,4516076.87,Education,745,0,232330.33,28.8774,3.291149,0
41,Salaried,8,1223881.99,46432.81,2499385.36,Education,694,0,182844.53,45.5268,2.042178,0
21,Salaried,3,1653117.64,80092.86,804198.54,Personal,836,0,311615.5,58.1395,0.486474,1
36,Business Owner,13,962230.79,51499.94,3127692.72,Education,630,0,94598.38,64.2257,3.25046,0
34,Self-Employed,13,2389571.23,93287.35,6202436.64,Business,812,0,239973.49,46.8472,2.595627,0
24,Salaried,6,3271743.71,152939.28,14822471.38,Home,661,2,174384.56,56.0946,4.53045,0
43,Self-Employed,8,1356960.16,43323.1,676284.14,Personal,620,2,609546.47,38.3119,0.498382,1
37,Self-Employed,11,315364.43,16223.03,675135.4,Business,836,0,83655.95,61.7306,2.14081,0
21,Salaried,3,964213.97,46179.4,1538714.22,Vehicle,670,0,159603.75,57.472,1.595822,0
35,Self-Employed,0,922661.26,16744.25,1712929.98,Business,685,1,396610.38,21.7773,1.85651,0
33,Salaried,7,1541236.49,80853.06,4203700.11,Education,847,2,147226.63,62.9518,2.727485,0
43,Salaried,3,2630956.62,33278.39,12401803.74,Home,803,1,280997.87,15.1785,4.7138,0
31,Business Owner,8,818439.22,17100.85,1244236.22,Personal,687,0,165737.95,25.0734,1.520255,0
24,Salaried,6,975900.33,16251.61,1495555.96,Education,793,1,242912.53,19.9835,1.532488,0
36,Salaried,8,1468623.54,46820.9,1526699.73,Personal,760,0,377285.51,38.257,1.039545,0
37,Self-Employed,9,2976950.62,37309.14,7798787.91,Business,684,1,70025.05,15.0392,2.619724,0
41,Salaried,4,1838380.8,86763.51,2358357.73,Vehicle,687,0,105467.22,56.6347,1.282845,0
46,Salaried,2,1466450.86,52856.69,5239937.9,Home,615,0,523723.7,43.2527,3.573211,0
33,Freelancer,1,1372831.6,35454.47,4326186.04,Business,664,1,750244.01,30.991,3.151287,1
27,Self-Employed,9,696727.36,12676.96,2775043.54,Home,735,0,337337.13,21.834,3.982969,0
42,Salaried,3,994780.69,39243.3,1062582.87,Vehicle,813,0,160125.96,47.339,1.068158,0
35,Business Owner,4,2161757.78,53819.16,3382077.13,Vehicle,687,0,363694.85,29.8752,1.564503,0
36,Salaried,16,1712780.28,34771.05,949099.58,Vehicle,713,0,138182.54,24.3611,0.554128,0
29,Salaried,6,684601.87,14189.95,2349648.19,Education,587,0,903987.7,24.8728,3.432138,0
34,Salaried,2,787394.21,43512.57,682893.13,Personal,837,0,79060.45,66.3138,0.867282,0
24,Self-Employed,0,2090383.28,43486.15,5588220.95,Business,654,0,187831.63,24.9635,2.6733,0
36,Salaried,15,1699973.31,12027.36,3334094.64,Education,632,1,568999.36,8.49,1.961263,0
32,Self-Employed,8,1777009.34,83590.39,1809714.68,Education,600,2,413967.62,56.4479,1.018405,1
42,Salaried,9,1274776.45,34348.12,6053927.52,Home,713,1,217479.5,32.3333,4.749011,0
37,Freelancer,11,1604664.39,63767.59,1978140.06,Personal,717,1,361155.82,47.6867,1.232744,0
42,Salaried,9,1080035.3,48486.3,1890532.85,Personal,724,2,442104.35,53.8719,1.750436,0
35,Salaried,13,2121137.04,78835.49,1038530.62,Personal,800,1,237409.86,44.5999,0.48961,0
22,Self-Employed,1,780299.54,22009.87,940379.32,Personal,679,1,684639.04,33.8483,1.205152,1
26,Freelancer,4,2980022.93,129577.59,6850035.51,Business,837,0,171076.75,52.1785,2.298652,0
32,Salaried,14,3364626.09,41485.8,20047063.67,Home,728,0,258142.04,14.796,5.958185,0
46,Salaried,4,1739658.4,7340.34,5260493.35,Education,683,2,134974.16,5.0633,3.023866,0
29,Salaried,3,907928.81,6052.49,1835403.18,Home,579,2,187416.44,7.9995,2.021528,0
51,Salaried,6,763469.12,24123.8,1857230.85,Education,775,0,622921.8,37.9171,2.432621,0
32,Self-Employed,0,944817.77,28773.57,4054694.85,Business,725,0,211119.98,36.5449,4.29151,0
34,Self-Employed,12,3311437.07,108581.02,16079455.81,Home,690,0,76439.86,39.3476,4.855733,0
21,Salaried,3,1101736.13,45675.87,1633953.53,Vehicle,854,0,449627.39,49.7497,1.483072,0
24,Business Owner,6,1959797.52,36665.09,4641327.48,Home,662,0,944426.36,22.4503,2.368269,0
46,Business Owner,8,1305929.66,44928.76,3937663.08,Business,582,0,412960.28,41.2844,3.015218,0
34,Salaried,9,1435855.47,42294.79,1653010.14,Personal,616,0,145275.86,35.3474,1.151237,0
32,Business Owner,4,1891481.35,68590.2,7551539.37,Home,638,0,213132.65,43.5152,3.992394,0
33,Salaried,8,1006987.02,17214.82,3116520.93,Home,686,0,545728.01,20.5144,3.094897,0
38,Salaried,6,1165209.1,76743.96,1690074.49,Vehicle,682,1,229174.37,79.0354,1.450447,0
30,Business Owner,5,2325384.73,26050.81,4936063.57,Business,642,0,196130.03,13.4434,2.122687,0
44,Business Owner,9,1482342.99,55783.16,5492571.36,Business,579,1,438373.77,45.1581,3.705331,0
37,Freelancer,3,2179159.32,25871.0,5324831.87,Education,770,1,1160020.69,14.2464,2.443526,0
21,Business Owner,0,870887.52,2410.34,2930651.93,Home,778,1,122417.69,3.3212,3.365133,0
39,Self-Employed,3,1996286.12,58619.07,7235676.71,Business,865,0,699777.4,35.2369,3.624569,0
21,Self-Employed,3,1098386.33,41484.06,5209707.33,Business,751,1,499589.6,45.3218,4.743055,1
36,Salaried,9,2054755.3,69068.05,11280081.32,Home,854,0,110802.19,40.3365,5.489744,0
23,Salaried,5,1169697.0,36203.35,1399094.29,Personal,703,0,237929.43,37.1413,1.196117,1
32,Salaried,3,1114374.4,9531.78,5585165.37,Home,900,0,333167.95,10.2642,5.011929,0
36,Salaried,9,782504.11,3883.39,779073.64,Personal,618,2,467801.47,5.9553,0.995616,0
40,Self-Employed,0,1264636.7,33328.28,536099.78,Personal,778,1,246284.0,31.6248,0.423916,0
43,Salaried,1,2573243.11,60842.97,7022944.83,Education,589,1,302692.78,28.3734,2.729219,0
25,Salaried,5,785076.78,40744.82,450774.07,Vehicle,794,1,117767.56,62.279,0.574178,0
26,Business Owner,8,3771012.61,71600.87,13345647.69,Home,814,0,132057.44,22.7846,3.539009,0
27,Business Owner,0,1682623.27,30174.03,7442100.76,Home,733,2,238374.01,21.5193,4.422916,1
49,Freelancer,1,1062316.51,23484.1,1346036.0,Vehicle,553,0,89453.59,26.5278,1.267076,0
38,Salaried,2,1830937.41,34913.22,1972279.23,Personal,643,0,1271175.93,22.8822,1.077196,0
34,Business Owner,1,917685.86,11722.77,4057659.44,Business,863,2,351155.34,15.3291,4.421621,0
28,Freelancer,0,902020.89,13969.36,464166.03,Vehicle,668,0,815401.08,18.5841,0.514585,0
36,Self-Employed,1,1380300.19,41427.04,700368.18,Personal,801,1,1925262.5,36.0157,0.507403,0
34,Self-Employed,3,2062104.66,93889.56,2789425.71,Vehicle,673,0,614556.32,54.6371,1.352708,0
21,Salaried,2,2071648.01,28756.44,2971495.81,Vehicle,555,2,156148.87,16.6571,1.434363,0
35,Salaried,13,2959346.31,143467.68,5047395.33,Vehicle,681,0,526246.56,58.1754,1.705578,0
38,Self-Employed,6,1536542.75,19007.52,4520544.54,Education,709,2,98813.74,14.8444,2.942023,0
47,Self-Employed,9,1503383.57,78737.97,4108091.98,Education,571,0,938138.59,62.8486,2.732564,1
48,Freelancer,10,1395811.67,33564.83,3972052.29,Education,702,1,222549.13,28.8562,2.845694,0
36,Self-Employed,0,1317052.71,52681.33,3891616.76,Education,596,0,40739.38,47.9993,2.954792,1
40,Salaried,4,1223561.61,45453.04,3238011.71,Home,605,0,111114.65,44.5778,2.646382,0
21,Freelancer,3,770304.5,12285.87,748167.36,Personal,606,1,176156.95,19.1392,0.971262,0
33,Salaried,13,781692.58,7548.16,2082721.88,Education,573,0,1093090.4,11.5874,2.664375,0
39,Self-Employed,5,1774233.05,47905.45,3647308.35,Business,900,0,468888.8,32.4008,2.05571,0
28,Self-Employed,7,1224185.4,50156.37,1180040.25,Personal,765,1,142720.89,49.1655,0.963939,0
24,Salaried,6,1929063.63,93394.36,3442392.11,Personal,745,1,89889.03,58.0972,1.784489,0
36,Self-Employed,8,906153.31,14181.68,472338.35,Vehicle,784,1,155640.56,18.7805,0.521257,0
21,Self-Employed,1,983930.24,16317.13,5725514.0,Home,656,3,601800.81,19.9003,5.819024,1
40,Freelancer,4,2260365.96,33813.14,7488952.97,Home,782,2,265741.84,17.951,3.31316,0
41,Salaried,7,742461.52,15096.06,3132980.5,Home,637,3,493766.3,24.3989,4.219721,0
27,Salaried,9,1852151.03,43780.18,4265026.65,Business,815,0,115604.11,28.365,2.302742,0
35,Salaried,11,781113.36,23201.03,340013.1,Personal,612,2,249962.2,35.643,0.435293,0
30,Business Owner,12,1262352.31,29100.17,6221762.49,Home,674,0,175852.02,27.6628,4.928705,0
35,Salaried,12,1000196.09,42296.85,2122810.26,Business,570,0,985152.27,50.7463,2.122394,0
25,Salaried,3,4439409.97,121032.94,7505466.53,Personal,532,2,332253.55,32.716,1.690645,1
38,Salaried,6,1488782.48,102434.03,690673.83,Personal,777,0,208074.92,82.5647,0.463919,0
31,Salaried,5,2883637.97,73375.64,6232501.47,Education,688,2,798006.32,30.5346,2.161333,0
21,Business Owner,3,2583493.14,48523.62,2872304.42,Personal,639,0,552777.55,22.5386,1.111791,0
27,Self-Employed,5,787113.84,17776.06,731314.96,Personal,624,0,227730.95,27.1006,0.92911,0
23,Salaried,0,1220148.14,55562.62,983151.66,Personal,814,0,152505.18,54.6451,0.805764,0
38,Self-Employed,10,3015560.07,28621.21,1152302.11,Personal,836,2,78814.49,11.3894,0.382119,0
33,Salaried,6,2703791.08,53883.07,4591599.4,Business,710,2,91041.0,23.9145,1.698208,0
27,Business Owner,9,1236738.45,20638.55,4564659.94,Business,820,0,140563.6,20.0255,3.690885,0
43,Salaried,9,4834756.98,180684.01,2443406.07,Personal,876,0,368886.49,44.8463,0.505383,1
38,Self-Employed,0,1257350.81,55723.04,6814473.98,Home,764,1,320484.67,53.1814,5.419708,0
26,Salaried,5,963850.66,40708.17,1668403.43,Business,752,3,117481.76,50.6819,1.730977,0
32,Self-Employed,1,1190810.79,52566.13,6427317.01,Home,739,2,132212.32,52.9718,5.397429,1
24,Business Owner,2,818687.75,26069.26,1845736.89,Home,788,0,194968.69,38.2113,2.254507,0
26,Salaried,8,1112484.62,41974.7,686743.39,Vehicle,662,0,420610.82,45.2767,0.617306,0
33,Self-Employed,3,4116148.53,177340.31,1403930.03,Personal,792,0,139561.58,51.7008,0.341079,0
41,Salaried,8,2174268.5,30979.63,4874020.57,Home,679,0,442880.78,17.098,2.241683,0
29,Salaried,11,5275249.85,176524.93,4107957.58,Personal,821,0,190661.85,40.1554,0.778723,0
32,Salaried,5,1012486.12,15893.3,2329460.99,Business,454,1,426053.94,18.8368,2.300734,0
24,Salaried,1,586953.87,15619.65,224211.95,Personal,723,0,598438.75,31.9337,0.381992,0
44,Self-Employed,5,1305490.13,15759.36,2768240.2,Home,707,1,75337.27,14.4859,2.12046,1
39,Salaried,8,3203180.65,144649.17,15212456.05,Business,863,0,289518.26,54.1896,4.749172,0
34,Freelancer,4,3047906.76,155079.12,14513170.77,Business,666,2,188118.03,61.0566,4.761685,1
39,Salaried,10,659497.33,25029.77,461647.58,Vehicle,599,0,288266.8,45.5434,0.699999,0
40,Salaried,8,880459.93,10721.25,624833.13,Personal,762,1,203960.09,14.6122,0.709667,0
24,Self-Employed,3,748747.29,29242.11,2825344.98,Home,714,0,142242.55,46.8657,3.773429,0
37,Self-Employed,9,2455583.33,36552.03,7979984.72,Home,765,0,334940.68,17.8623,3.249731,0
39,Business Owner,0,3387330.79,113479.42,5155853.76,Personal,659,1,446016.97,40.2014,1.522099,0
41,Salaried,12,863297.76,31008.85,3429502.39,Business,691,0,321710.23,43.1029,3.97256,0
32,Salaried,4,2024290.72,44003.26,2655421.98,Personal,571,0,355019.84,26.0851,1.311779,0
36,Business Owner,4,1641295.75,30257.94,9681550.07,Home,575,1,98360.21,22.1225,5.898724,1
27,Salaried,9,1555222.52,72506.28,764828.15,Personal,650,1,1130438.6,55.9454,0.491781,1
21,Salaried,3,1026424.98,7414.17,971241.3,Vehicle,721,0,94856.16,8.668,0.946237,0
24,Freelancer,6,1657219.15,25337.6,9734694.19,Home,683,2,425811.01,18.3471,5.874114,0
33,Salaried,5,1923535.96,123642.93,9861833.29,Home,587,0,46198.53,77.1348,5.12693,1
36,Freelancer,9,2041584.4,132170.78,6555274.27,Business,606,0,133639.44,77.6872,3.210876,1
35,Self-Employed,12,2674103.74,143641.25,9788855.29,Home,776,2,651388.71,64.4588,3.660612,1
30,Salaried,5,2153947.69,44599.55,1950762.19,Vehicle,654,0,171701.9,24.8471,0.905668,0
21,Salaried,3,1815024.61,29138.94,3193176.46,Vehicle,626,0,110543.59,19.2652,1.759302,0
32,Salaried,12,829225.77,46633.87,567867.64,Vehicle,598,1,1612513.46,67.4854,0.684817,0
46,Salaried,3,987226.49,68887.08,5083769.12,Home,584,2,246416.79,83.7341,5.149547,1
42,Salaried,4,1914573.75,44886.59,8821420.0,Business,470,0,380784.79,28.1336,4.607511,1
29,Self-Employed,0,662418.21,22832.84,2958458.16,Home,738,2,243523.76,41.3627,4.466149,1
36,Business Owner,8,1076951.47,8964.05,697600.94,Vehicle,774,0,899381.92,9.9882,0.647755,0
32,Salaried,9,1968149.1,69380.13,8414372.97,Business,817,0,186945.49,42.3018,4.275272,0
40,Business Owner,11,1308108.89,81165.8,2509010.15,Vehicle,637,4,434731.06,74.4578,1.918044,1
42,Salaried,0,2902567.23,73881.13,12495638.57,Home,729,0,96020.14,30.5445,4.30503,1
38,Business Owner,11,1053478.59,44866.01,724563.0,Personal,591,2,251814.38,51.1061,0.687781,0
27,Salaried,8,504392.48,15783.82,2328370.72,Business,712,0,79335.28,37.5513,4.616188,0
25,Self-Employed,7,837831.55,39162.38,693707.08,Personal,719,0,95358.08,56.0911,0.827979,0
35,Self-Employed,8,1613192.08,62555.8,8421096.8,Home,592,0,200720.7,46.5332,5.220145,0
39,Self-Employed,4,858957.08,15378.09,2109566.51,Education,781,1,350426.37,21.4839,2.455963,0
33,Freelancer,2,995119.75,18767.63,1309595.33,Vehicle,730,2,278357.16,22.6316,1.316018,0
26,Salaried,8,1700000.43,70766.59,5920126.74,Education,802,2,199723.85,49.9529,3.482427,0
25,Salaried,2,5700047.56,93737.53,21229640.52,Business,701,1,145562.91,19.7341,3.724467,1
34,Freelancer,10,1812265.68,19650.0,8080049.78,Business,555,0,124845.33,13.0113,4.458535,0
34,Salaried,8,1499532.03,70724.0,7183356.0,Home,559,2,416497.76,56.5969,4.790399,0
25,Salaried,7,1082246.09,32957.16,5326526.18,Business,746,1,266741.55,36.5431,4.921733,1
39,Freelancer,0,1774626.35,13242.22,6062742.6,Home,576,1,108688.36,8.9544,3.416349,0
21,Self-Employed,3,1616067.09,74024.95,3267590.16,Education,801,1,80378.57,54.9667,2.02194,0
36,Freelancer,1,1302038.43,69233.39,1233200.26,Vehicle,774,1,982914.62,63.8077,0.94713,0
36,Freelancer,6,1854862.37,15549.72,4995756.39,Business,616,2,177662.06,10.0599,2.69333,0
21,Salaried,3,4363940.82,29471.95,11459266.48,Home,772,0,490868.59,8.1042,2.625899,0
29,Freelancer,2,1434959.68,13951.17,4690786.12,Home,697,2,145913.24,11.6668,3.268932,0
28,Salaried,3,2022106.07,67557.26,2295351.47,Vehicle,697,0,332408.26,40.0912,1.135129,0
42,Salaried,1,1472771.07,41789.54,1481087.25,Education,702,0,103233.57,34.0497,1.005647,0
31,Freelancer,12,1357893.31,42751.29,1505734.59,Vehicle,614,3,198555.05,37.7802,1.108875,0
30,Salaried,11,1577128.07,6958.17,3938883.39,Business,862,1,169238.61,5.2943,2.497504,0
21,Salaried,3,1346681.92,11703.23,3467438.83,Business,526,0,515703.64,10.4285,2.574802,0
47,Salaried,6,736372.33,3876.07,2354496.58,Business,639,1,40312.79,6.3165,3.197427,0
31,Salaried,1,2158031.48,86149.81,5896602.68,Business,703,0,1532859.35,47.9047,2.732399,0
25,Self-Employed,6,1555938.38,29299.83,5864271.26,Home,743,2,755803.05,22.5972,3.768961,0
25,Self-Employed,1,2431187.38,19947.4,14483174.36,Home,677,2,106932.99,9.8458,5.957243,0
37,Business Owner,10,998913.12,46453.78,3564567.03,Home,619,0,673195.65,55.8052,3.568445,0
21,Self-Employed,0,2438847.12,53457.6,11223971.74,Home,654,2,437062.61,26.3031,4.602163,1
32,Self-Employed,12,2616966.9,63462.66,4803908.34,Vehicle,677,1,176630.56,29.1006,1.835678,0
43,Self-Employed,6,3132418.81,49242.04,11832755.86,Business,543,0,157360.51,18.8642,3.777514,0
24,Salaried,6,2040430.7,111700.52,667819.66,Personal,728,0,286934.37,65.6923,0.327293,1
33,Business Owner,6,725429.55,39014.72,2979644.44,Business,683,1,88557.27,64.5379,4.107421,1
33,Business Owner,11,7552226.31,451943.37,24054657.77,Home,747,1,517183.04,71.8109,3.185108,0
32,Freelancer,5,3625334.47,129236.44,9861524.71,Business,668,0,1633471.42,42.7778,2.72017,1
25,Salaried,2,2076897.57,72271.14,4360600.88,Education,798,1,118722.01,41.7572,2.099574,0
42,Freelancer,1,1922608.08,107531.93,4182501.62,Business,672,2,322091.35,67.1163,2.175431,1
30,Salaried,12,1783796.8,16428.55,917894.19,Vehicle,896,1,101726.57,11.0519,0.514573,0
30,Salaried,12,657975.7,30920.97,1913509.07,Home,682,1,243850.52,56.3929,2.908176,0
36,Salaried,8,2363673.09,170974.98,10534864.37,Home,752,3,6910745.71,86.8013,4.456989,1
27,Salaried,5,609773.43,31975.55,2589822.41,Home,618,2,280227.61,62.9261,4.247188,0
37,Self-Employed,9,1342922.28,39285.97,3822001.87,Business,734,0,121822.45,35.1049,2.846034,0
27,Salaried,3,2019619.34,43323.9,8935393.26,Home,646,2,492559.78,25.7418,4.424296,0
39,Salaried,6,1133083.74,57433.59,621926.76,Vehicle,626,0,387671.76,60.8254,0.54888,0
38,Business Owner,14,1775847.67,57174.13,2263741.41,Personal,548,1,209748.34,38.6345,1.274739,0
27,Salaried,9,2515316.19,133193.03,3290869.07,Vehicle,811,1,455870.59,63.5434,1.308332,0
31,Self-Employed,11,1358612.11,39364.09,2536954.22,Vehicle,728,0,463114.61,34.7685,1.867313,0
45,Self-Employed,2,781592.66,10112.49,1164828.79,Vehicle,746,4,288059.22,15.526,1.490327,0
27,Salaried,7,982942.32,31592.26,488910.11,Personal,657,1,270110.97,38.5686,0.497395,0
34,Salaried,5,3549458.42,74461.4,16601493.71,Home,591,1,293204.56,25.1739,4.677191,0
30,Self-Employed,11,1260816.38,70875.58,2447772.38,Vehicle,601,2,173534.94,67.4568,1.941419,0
27,Self-Employed,0,856032.37,36882.96,3691526.89,Home,616,2,90867.05,51.7031,4.312368,1
36,Salaried,14,2949534.14,95785.67,15948032.92,Home,722,0,1518481.82,38.9698,5.406967,1
42,Self-Employed,0,527534.57,22827.19,1696057.99,Home,757,0,411060.04,51.9257,3.215065,0
24,Salaried,4,532389.69,18593.61,583558.08,Vehicle,524,1,493161.84,41.9098,1.096111,0
32,Salaried,12,2658961.47,71679.47,1501501.5,Personal,822,3,455676.42,32.3492,0.564695,1
33,Salaried,10,1331983.0,6891.73,6570786.64,Home,695,1,621004.39,6.2088,4.933086,0
27,Salaried,9,1249720.95,1774.01,670156.98,Personal,810,0,142228.9,1.7034,0.536245,0
26,Salaried,5,3667048.89,174388.66,10304990.61,Business,756,1,479175.89,57.0667,2.810159,0
31,Freelancer,2,800067.3,37747.54,4510340.63,Home,624,0,716491.14,56.6165,5.637452,1
24,Self-Employed,2,3516362.08,68023.19,5058398.83,Education,519,0,770847.12,23.2137,1.438532,0
34,Salaried,6,1648207.58,40400.67,2002027.01,Vehicle,733,2,914966.73,29.4143,1.214669,0
